7493
SPOM_SPNCRNA.600	SPOM_SPNCRNA.600	MissingGeneType
SPOM_SPNCRNA.3603	SPOM_SPNCRNA.3603	MissingGeneType
SPOM_SPATRNALEU.03	SPOM_SPATRNALEU.03	MissingGeneType
SPOM_SPNCRNA.226	SPOM_SPNCRNA.226	MissingGeneType
SPOM_SPNCRNA.3604	SPOM_SPNCRNA.3604	MissingGeneType
SPOM_SPNCRNA.3605	SPOM_SPNCRNA.3605	MissingGeneType
SPOM_SPNCRNA.3606	SPOM_SPNCRNA.3606	MissingGeneType
SPOM_SPNCRNA.3607	SPOM_SPNCRNA.3607	MissingGeneType
SPOM_SPNCRNA.3608	SPOM_SPNCRNA.3608	MissingGeneType
SPOM_SPNCRNA.3609	SPOM_SPNCRNA.3609	MissingGeneType
SPOM_SPNCRNA.3610	SPOM_SPNCRNA.3610	MissingGeneType
SPOM_SPNCRNA.3611	SPOM_SPNCRNA.3611	MissingGeneType
SPOM_SPNCRNA.3612	SPOM_SPNCRNA.3612	MissingGeneType
SPOM_SPNCRNA.3613	SPOM_SPNCRNA.3613	MissingGeneType
SPOM_SPNCRNA.921	SPOM_SPNCRNA.921	MissingGeneType
SPOM_SPNCRNA.3614	SPOM_SPNCRNA.3614	MissingGeneType
SPOM_SPNCRNA.3615	SPOM_SPNCRNA.3615	MissingGeneType
SPOM_SPNCRNA.3616	SPOM_SPNCRNA.3616	MissingGeneType
SPOM_SPNCRNA.3617	SPOM_SPNCRNA.3617	MissingGeneType
SPOM_SPNCRNA.3618	SPOM_SPNCRNA.3618	MissingGeneType
SPOM_SPNCRNA.3619	SPOM_SPNCRNA.3619	MissingGeneType
SPOM_SPNCRNA.3620	SPOM_SPNCRNA.3620	MissingGeneType
SPOM_SPNCRNA.3621	SPOM_SPNCRNA.3621	MissingGeneType
SPOM_SPNCRNA.922	SPOM_SPNCRNA.922	MissingGeneType
SPOM_SPNCRNA.3622	SPOM_SPNCRNA.3622	MissingGeneType
SPOM_SPNCRNA.3623	SPOM_SPNCRNA.3623	MissingGeneType
SPOM_SPNCRNA.3624	SPOM_SPNCRNA.3624	MissingGeneType
SPOM_SPNCRNA.3625	SPOM_SPNCRNA.3625	MissingGeneType
SPOM_SPNCRNA.3626	SPOM_SPNCRNA.3626	MissingGeneType
SPOM_SPRRNA.16	SPOM_SPRRNA.16	MissingGeneType
SPOM_SPNCRNA.923	SPOM_SPNCRNA.923	MissingGeneType
SPOM_SPNCRNA.3627	SPOM_SPNCRNA.3627	MissingGeneType
SPOM_SPNCRNA.924	SPOM_SPNCRNA.924	MissingGeneType
SPOM_SPNCRNA.3628	SPOM_SPNCRNA.3628	MissingGeneType
SPOM_SPNCRNA.3629	SPOM_SPNCRNA.3629	MissingGeneType
SPOM_SPNCRNA.3630	SPOM_SPNCRNA.3630	MissingGeneType
SPOM_SPNCRNA.3631	SPOM_SPNCRNA.3631	MissingGeneType
SPOM_SPNCRNA.3632	SPOM_SPNCRNA.3632	MissingGeneType
SPOM_SPNCRNA.925	SPOM_SPNCRNA.925	MissingGeneType
SPOM_SPNCRNA.3633	SPOM_SPNCRNA.3633	MissingGeneType
SPOM_SPNCRNA.3634	SPOM_SPNCRNA.3634	MissingGeneType
SPOM_SPNCRNA.3635	SPOM_SPNCRNA.3635	MissingGeneType
SPOM_SPNCRNA.3636	SPOM_SPNCRNA.3636	MissingGeneType
SPOM_SPNCRNA.3637	SPOM_SPNCRNA.3637	MissingGeneType
SPOM_SPNCRNA.228	SPOM_SPNCRNA.228	MissingGeneType
SPOM_SPNCRNA.3638	SPOM_SPNCRNA.3638	MissingGeneType
SPOM_SPNCRNA.3639	SPOM_SPNCRNA.3639	MissingGeneType
SPOM_SPNCRNA.3640	SPOM_SPNCRNA.3640	MissingGeneType
SPOM_SPNCRNA.3641	SPOM_SPNCRNA.3641	MissingGeneType
SPOM_SPNCRNA.3642	SPOM_SPNCRNA.3642	MissingGeneType
SPOM_SPNCRNA.3643	SPOM_SPNCRNA.3643	MissingGeneType
SPOM_SPNCRNA.3644	SPOM_SPNCRNA.3644	MissingGeneType
SPOM_SPNCRNA.3645	SPOM_SPNCRNA.3645	MissingGeneType
SPOM_SPNCRNA.3646	SPOM_SPNCRNA.3646	MissingGeneType
SPOM_SPNCRNA.3647	SPOM_SPNCRNA.3647	MissingGeneType
SPOM_SPNCRNA.3648	SPOM_SPNCRNA.3648	MissingGeneType
SPOM_SPNCRNA.3649	SPOM_SPNCRNA.3649	MissingGeneType
SPOM_SPNCRNA.926	SPOM_SPNCRNA.926	MissingGeneType
SPOM_SPNCRNA.3650	SPOM_SPNCRNA.3650	MissingGeneType
SPOM_SPNCRNA.927	SPOM_SPNCRNA.927	MissingGeneType
SPOM_SPNCRNA.3651	SPOM_SPNCRNA.3651	MissingGeneType
SPOM_SPNCRNA.3652	SPOM_SPNCRNA.3652	MissingGeneType
SPOM_SPNCRNA.928	SPOM_SPNCRNA.928	MissingGeneType
SPOM_SPATRNACYS.03	SPOM_SPATRNACYS.03	MissingGeneType
SPOM_SPNCRNA.3653	SPOM_SPNCRNA.3653	MissingGeneType
SPOM_SPATRNAPHE.01	SPOM_SPATRNAPHE.01	MissingGeneType
SPOM_SPNCRNA.3654	SPOM_SPNCRNA.3654	MissingGeneType
SPOM_SPNCRNA.3655	SPOM_SPNCRNA.3655	MissingGeneType
SPOM_SPNCRNA.3656	SPOM_SPNCRNA.3656	MissingGeneType
SPOM_SPNCRNA.3657	SPOM_SPNCRNA.3657	MissingGeneType
SPOM_SPNCRNA.3658	SPOM_SPNCRNA.3658	MissingGeneType
SPOM_SPATRNAVAL.04	SPOM_SPATRNAVAL.04	MissingGeneType
SPOM_SPNCRNA.929	SPOM_SPNCRNA.929	MissingGeneType
SPOM_SPNCRNA.229	SPOM_SPNCRNA.229	MissingGeneType
SPOM_SPNCRNA.930	SPOM_SPNCRNA.930	MissingGeneType
SPOM_SPNCRNA.3659	SPOM_SPNCRNA.3659	MissingGeneType
SPOM_SPNCRNA.3660	SPOM_SPNCRNA.3660	MissingGeneType
SPOM_SPNCRNA.3661	SPOM_SPNCRNA.3661	MissingGeneType
SPOM_SPNCRNA.3662	SPOM_SPNCRNA.3662	MissingGeneType
SPOM_SPNCRNA.3663	SPOM_SPNCRNA.3663	MissingGeneType
SPOM_SPNCRNA.3664	SPOM_SPNCRNA.3664	MissingGeneType
SPOM_SPNCRNA.3665	SPOM_SPNCRNA.3665	MissingGeneType
SPOM_SPNCRNA.931	SPOM_SPNCRNA.931	MissingGeneType
SPOM_SPNCRNA.932	SPOM_SPNCRNA.932	MissingGeneType
SPOM_SPNCRNA.524	SPOM_SPNCRNA.524	MissingGeneType
SPOM_SPATRNAARG.02	SPOM_SPATRNAARG.02	MissingGeneType
SPOM_SPNCRNA.3666	SPOM_SPNCRNA.3666	MissingGeneType
SPOM_SPNCRNA.3667	SPOM_SPNCRNA.3667	MissingGeneType
SPOM_SPNCRNA.933	SPOM_SPNCRNA.933	MissingGeneType
SPOM_SPNCRNA.934	SPOM_SPNCRNA.934	MissingGeneType
SPOM_SPNCRNA.935	SPOM_SPNCRNA.935	MissingGeneType
SPOM_SPNCRNA.3668	SPOM_SPNCRNA.3668	MissingGeneType
SPOM_SPNCRNA.3669	SPOM_SPNCRNA.3669	MissingGeneType
SPOM_SPNCRNA.3670	SPOM_SPNCRNA.3670	MissingGeneType
SPOM_SPNCRNA.3671	SPOM_SPNCRNA.3671	MissingGeneType
SPOM_SPNCRNA.3672	SPOM_SPNCRNA.3672	MissingGeneType
SPOM_SPATRNAPHE.02	SPOM_SPATRNAPHE.02	MissingGeneType
SPOM_SPNCRNA.84	SPOM_SPNCRNA.84	MissingGeneType
SPOM_SPNCRNA.230	SPOM_SPNCRNA.230	MissingGeneType
SPOM_SPNCRNA.3673	SPOM_SPNCRNA.3673	MissingGeneType
SPOM_SPNCRNA.3674	SPOM_SPNCRNA.3674	MissingGeneType
SPOM_SPNCRNA.3675	SPOM_SPNCRNA.3675	MissingGeneType
SPOM_SPNCRNA.3676	SPOM_SPNCRNA.3676	MissingGeneType
SPOM_SPNCRNA.3677	SPOM_SPNCRNA.3677	MissingGeneType
SPOM_SPNCRNA.3678	SPOM_SPNCRNA.3678	MissingGeneType
SPOM_SPNCRNA.3679	SPOM_SPNCRNA.3679	MissingGeneType
SPOM_SPNCRNA.231	SPOM_SPNCRNA.231	MissingGeneType
SPOM_SPNCRNA.232	SPOM_SPNCRNA.232	MissingGeneType
SPOM_SPATRNAALA.04	SPOM_SPATRNAALA.04	MissingGeneType
SPOM_SPATRNAGLU.03	SPOM_SPATRNAGLU.03	MissingGeneType
SPOM_SPATRNAILE.03	SPOM_SPATRNAILE.03	MissingGeneType
SPOM_SPNCRNA.233	SPOM_SPNCRNA.233	MissingGeneType
SPOM_SPATRNAILE.04	SPOM_SPATRNAILE.04	MissingGeneType
SPOM_SPNCRNA.333	SPOM_SPNCRNA.333	MissingGeneType
SPOM_SPNCRNA.396	SPOM_SPNCRNA.396	MissingGeneType
SPOM_SPATRNAGLU.04	SPOM_SPATRNAGLU.04	MissingGeneType
SPOM_SPATRNAALA.05	SPOM_SPATRNAALA.05	MissingGeneType
SPOM_SPNCRNA.3680	SPOM_SPNCRNA.3680	MissingGeneType
SPOM_SPNCRNA.3681	SPOM_SPNCRNA.3681	MissingGeneType
SPOM_SPNCRNA.3682	SPOM_SPNCRNA.3682	MissingGeneType
SPOM_SPNCRNA.3683	SPOM_SPNCRNA.3683	MissingGeneType
SPOM_SPNCRNA.3684	SPOM_SPNCRNA.3684	MissingGeneType
SPOM_SPNCRNA.3685	SPOM_SPNCRNA.3685	MissingGeneType
SPOM_SPNCRNA.234	SPOM_SPNCRNA.234	MissingGeneType
SPOM_SPNCRNA.3686	SPOM_SPNCRNA.3686	MissingGeneType
SPOM_SPNCRNA.3687	SPOM_SPNCRNA.3687	MissingGeneType
SPOM_SPNCRNA.3688	SPOM_SPNCRNA.3688	MissingGeneType
SPOM_SPNCRNA.95	SPOM_SPNCRNA.95	MissingGeneType
SPOM_SPNCRNA.3689	SPOM_SPNCRNA.3689	MissingGeneType
SPOM_SPNCRNA.3690	SPOM_SPNCRNA.3690	MissingGeneType
SPOM_SPNCRNA.936	SPOM_SPNCRNA.936	MissingGeneType
SPOM_SPNCRNA.3691	SPOM_SPNCRNA.3691	MissingGeneType
SPOM_SPNCRNA.3692	SPOM_SPNCRNA.3692	MissingGeneType
SPOM_SPNCRNA.3693	SPOM_SPNCRNA.3693	MissingGeneType
SPOM_SPNCRNA.3694	SPOM_SPNCRNA.3694	MissingGeneType
SPOM_SPNCRNA.3695	SPOM_SPNCRNA.3695	MissingGeneType
SPOM_SPNCRNA.3696	SPOM_SPNCRNA.3696	MissingGeneType
SPOM_SPNCRNA.3697	SPOM_SPNCRNA.3697	MissingGeneType
SPOM_SPNCRNA.3698	SPOM_SPNCRNA.3698	MissingGeneType
SPOM_SPNCRNA.937	SPOM_SPNCRNA.937	MissingGeneType
SPOM_SPNCRNA.3699	SPOM_SPNCRNA.3699	MissingGeneType
SPOM_SPNCRNA.3700	SPOM_SPNCRNA.3700	MissingGeneType
SPOM_SPNCRNA.3701	SPOM_SPNCRNA.3701	MissingGeneType
SPOM_SPNCRNA.3702	SPOM_SPNCRNA.3702	MissingGeneType
SPOM_SPNCRNA.938	SPOM_SPNCRNA.938	MissingGeneType
SPOM_SPNCRNA.3703	SPOM_SPNCRNA.3703	MissingGeneType
SPOM_SPNCRNA.3704	SPOM_SPNCRNA.3704	MissingGeneType
SPOM_SPNCRNA.3705	SPOM_SPNCRNA.3705	MissingGeneType
SPOM_SPNCRNA.3706	SPOM_SPNCRNA.3706	MissingGeneType
SPOM_SPRRNA.17	SPOM_SPRRNA.17	MissingGeneType
SPOM_SPNCRNA.939	SPOM_SPNCRNA.939	MissingGeneType
SPOM_SPNCRNA.3707	SPOM_SPNCRNA.3707	MissingGeneType
SPOM_SPNCRNA.3708	SPOM_SPNCRNA.3708	MissingGeneType
SPOM_SPNCRNA.940	SPOM_SPNCRNA.940	MissingGeneType
SPOM_SPNCRNA.3709	SPOM_SPNCRNA.3709	MissingGeneType
SPOM_SPNCRNA.3710	SPOM_SPNCRNA.3710	MissingGeneType
SPOM_SPNCRNA.3711	SPOM_SPNCRNA.3711	MissingGeneType
SPOM_SPNCRNA.3712	SPOM_SPNCRNA.3712	MissingGeneType
SPOM_SPNCRNA.3713	SPOM_SPNCRNA.3713	MissingGeneType
SPOM_SPNCRNA.941	SPOM_SPNCRNA.941	MissingGeneType
SPOM_SPNCRNA.3714	SPOM_SPNCRNA.3714	MissingGeneType
SPOM_SPNCRNA.942	SPOM_SPNCRNA.942	MissingGeneType
SPOM_SPSNORNA.30	SPOM_SPSNORNA.30	MissingGeneType
SPOM_SPNCRNA.3715	SPOM_SPNCRNA.3715	MissingGeneType
SPOM_SPNCRNA.3716	SPOM_SPNCRNA.3716	MissingGeneType
SPOM_SPNCRNA.3717	SPOM_SPNCRNA.3717	MissingGeneType
SPOM_SPNCRNA.3718	SPOM_SPNCRNA.3718	MissingGeneType
SPOM_SPNCRNA.3719	SPOM_SPNCRNA.3719	MissingGeneType
SPOM_SPNCRNA.3720	SPOM_SPNCRNA.3720	MissingGeneType
SPOM_SPNCRNA.3721	SPOM_SPNCRNA.3721	MissingGeneType
SPOM_SPNCRNA.237	SPOM_SPNCRNA.237	MissingGeneType
SPOM_SPNCRNA.943	SPOM_SPNCRNA.943	MissingGeneType
SPOM_SPNCRNA.3722	SPOM_SPNCRNA.3722	MissingGeneType
SPOM_SPNCRNA.3723	SPOM_SPNCRNA.3723	MissingGeneType
SPOM_SPNCRNA.3724	SPOM_SPNCRNA.3724	MissingGeneType
SPOM_SPNCRNA.3725	SPOM_SPNCRNA.3725	MissingGeneType
SPOM_SPNCRNA.3726	SPOM_SPNCRNA.3726	MissingGeneType
SPOM_SPNCRNA.3727	SPOM_SPNCRNA.3727	MissingGeneType
SPOM_SPNCRNA.92	SPOM_SPNCRNA.92	MissingGeneType
SPOM_SPNCRNA.3728	SPOM_SPNCRNA.3728	MissingGeneType
SPOM_SPNCRNA.944	SPOM_SPNCRNA.944	MissingGeneType
SPOM_SPNCRNA.93	SPOM_SPNCRNA.93	MissingGeneType
SPOM_SPNCRNA.3729	SPOM_SPNCRNA.3729	MissingGeneType
SPOM_SPNCRNA.945	SPOM_SPNCRNA.945	MissingGeneType
SPOM_SPNCRNA.94	SPOM_SPNCRNA.94	MissingGeneType
SPOM_SPNCRNA.3730	SPOM_SPNCRNA.3730	MissingGeneType
SPOM_SPNCRNA.3731	SPOM_SPNCRNA.3731	MissingGeneType
SPOM_SPNCRNA.946	SPOM_SPNCRNA.946	MissingGeneType
SPOM_SPNCRNA.3732	SPOM_SPNCRNA.3732	MissingGeneType
SPOM_SPRRNA.18	SPOM_SPRRNA.18	MissingGeneType
SPOM_SPNCRNA.947	SPOM_SPNCRNA.947	MissingGeneType
SPOM_SPNCRNA.3733	SPOM_SPNCRNA.3733	MissingGeneType
SPOM_SPNCRNA.3734	SPOM_SPNCRNA.3734	MissingGeneType
SPOM_SPNCRNA.3735	SPOM_SPNCRNA.3735	MissingGeneType
SPOM_SPNCRNA.3736	SPOM_SPNCRNA.3736	MissingGeneType
SPOM_SPNCRNA.3737	SPOM_SPNCRNA.3737	MissingGeneType
SPOM_SPNCRNA.3738	SPOM_SPNCRNA.3738	MissingGeneType
SPOM_SPNCRNA.3739	SPOM_SPNCRNA.3739	MissingGeneType
SPOM_SPNCRNA.3740	SPOM_SPNCRNA.3740	MissingGeneType
SPOM_SPNCRNA.3741	SPOM_SPNCRNA.3741	MissingGeneType
SPOM_SPNCRNA.3742	SPOM_SPNCRNA.3742	MissingGeneType
SPOM_SPNCRNA.3743	SPOM_SPNCRNA.3743	MissingGeneType
SPOM_SPNCRNA.3744	SPOM_SPNCRNA.3744	MissingGeneType
SPOM_SPNCRNA.3745	SPOM_SPNCRNA.3745	MissingGeneType
SPOM_SPNCRNA.3746	SPOM_SPNCRNA.3746	MissingGeneType
SPOM_SPNCRNA.948	SPOM_SPNCRNA.948	MissingGeneType
SPOM_SPNCRNA.3747	SPOM_SPNCRNA.3747	MissingGeneType
SPOM_SPNCRNA.3748	SPOM_SPNCRNA.3748	MissingGeneType
SPOM_SPNCRNA.3749	SPOM_SPNCRNA.3749	MissingGeneType
SPOM_SPNCRNA.3750	SPOM_SPNCRNA.3750	MissingGeneType
SPOM_SPNCRNA.3751	SPOM_SPNCRNA.3751	MissingGeneType
SPOM_SPNCRNA.3752	SPOM_SPNCRNA.3752	MissingGeneType
SPOM_SPNCRNA.3753	SPOM_SPNCRNA.3753	MissingGeneType
SPOM_SPNCRNA.3754	SPOM_SPNCRNA.3754	MissingGeneType
SPOM_SPNCRNA.3755	SPOM_SPNCRNA.3755	MissingGeneType
SPOM_SPNCRNA.3756	SPOM_SPNCRNA.3756	MissingGeneType
SPOM_SPNCRNA.3757	SPOM_SPNCRNA.3757	MissingGeneType
SPOM_SPNCRNA.3758	SPOM_SPNCRNA.3758	MissingGeneType
SPOM_SPNCRNA.3759	SPOM_SPNCRNA.3759	MissingGeneType
SPOM_SPNCRNA.3760	SPOM_SPNCRNA.3760	MissingGeneType
SPOM_SPNCRNA.949	SPOM_SPNCRNA.949	MissingGeneType
SPOM_SPNCRNA.3761	SPOM_SPNCRNA.3761	MissingGeneType
SPOM_SPNCRNA.950	SPOM_SPNCRNA.950	MissingGeneType
SPOM_SPNCRNA.3762	SPOM_SPNCRNA.3762	MissingGeneType
SPOM_SPNCRNA.3763	SPOM_SPNCRNA.3763	MissingGeneType
SPOM_SPNCRNA.3764	SPOM_SPNCRNA.3764	MissingGeneType
SPOM_SPNCRNA.3765	SPOM_SPNCRNA.3765	MissingGeneType
SPOM_SPNCRNA.239	SPOM_SPNCRNA.239	MissingGeneType
SPOM_SPNCRNA.240	SPOM_SPNCRNA.240	MissingGeneType
SPOM_SPNCRNA.3766	SPOM_SPNCRNA.3766	MissingGeneType
SPOM_SPNCRNA.3767	SPOM_SPNCRNA.3767	MissingGeneType
SPOM_SPNCRNA.3768	SPOM_SPNCRNA.3768	MissingGeneType
SPOM_SPNCRNA.3769	SPOM_SPNCRNA.3769	MissingGeneType
SPOM_SPNCRNA.3770	SPOM_SPNCRNA.3770	MissingGeneType
SPOM_SPNCRNA.3771	SPOM_SPNCRNA.3771	MissingGeneType
SPOM_SPNCRNA.3772	SPOM_SPNCRNA.3772	MissingGeneType
SPOM_SPNCRNA.3773	SPOM_SPNCRNA.3773	MissingGeneType
SPOM_SPNCRNA.3774	SPOM_SPNCRNA.3774	MissingGeneType
SPOM_SPNCRNA.3775	SPOM_SPNCRNA.3775	MissingGeneType
SPOM_SPNCRNA.3776	SPOM_SPNCRNA.3776	MissingGeneType
SPOM_SPNCRNA.952	SPOM_SPNCRNA.952	MissingGeneType
SPOM_SPNCRNA.3777	SPOM_SPNCRNA.3777	MissingGeneType
SPOM_SPNCRNA.3778	SPOM_SPNCRNA.3778	MissingGeneType
SPOM_SPNCRNA.953	SPOM_SPNCRNA.953	MissingGeneType
SPOM_SPNCRNA.3779	SPOM_SPNCRNA.3779	MissingGeneType
SPOM_SPNCRNA.3780	SPOM_SPNCRNA.3780	MissingGeneType
SPOM_SPNCRNA.954	SPOM_SPNCRNA.954	MissingGeneType
SPOM_SPNCRNA.3781	SPOM_SPNCRNA.3781	MissingGeneType
SPOM_SPNCRNA.3782	SPOM_SPNCRNA.3782	MissingGeneType
SPOM_SPNCRNA.3783	SPOM_SPNCRNA.3783	MissingGeneType
SPOM_SPNCRNA.3784	SPOM_SPNCRNA.3784	MissingGeneType
SPOM_SPNCRNA.955	SPOM_SPNCRNA.955	MissingGeneType
SPOM_SPNCRNA.3785	SPOM_SPNCRNA.3785	MissingGeneType
SPOM_SPNCRNA.3786	SPOM_SPNCRNA.3786	MissingGeneType
SPOM_SPNCRNA.53	SPOM_SPNCRNA.53	MissingGeneType
SPOM_SPNCRNA.3787	SPOM_SPNCRNA.3787	MissingGeneType
SPOM_SPNCRNA.3788	SPOM_SPNCRNA.3788	MissingGeneType
SPOM_SPNCRNA.3789	SPOM_SPNCRNA.3789	MissingGeneType
SPOM_SPNCRNA.3790	SPOM_SPNCRNA.3790	MissingGeneType
SPOM_SPNCRNA.3791	SPOM_SPNCRNA.3791	MissingGeneType
SPOM_SPNCRNA.3792	SPOM_SPNCRNA.3792	MissingGeneType
SPOM_SPNCRNA.3793	SPOM_SPNCRNA.3793	MissingGeneType
SPOM_SPNCRNA.3794	SPOM_SPNCRNA.3794	MissingGeneType
SPOM_SPNCRNA.3795	SPOM_SPNCRNA.3795	MissingGeneType
SPOM_SPNCRNA.3796	SPOM_SPNCRNA.3796	MissingGeneType
SPOM_SPNCRNA.3797	SPOM_SPNCRNA.3797	MissingGeneType
SPOM_SPNCRNA.3798	SPOM_SPNCRNA.3798	MissingGeneType
SPOM_SPNCRNA.3799	SPOM_SPNCRNA.3799	MissingGeneType
SPOM_SPNCRNA.3800	SPOM_SPNCRNA.3800	MissingGeneType
SPOM_SPNCRNA.3801	SPOM_SPNCRNA.3801	MissingGeneType
SPOM_SPNCRNA.3802	SPOM_SPNCRNA.3802	MissingGeneType
SPOM_SPNCRNA.3803	SPOM_SPNCRNA.3803	MissingGeneType
SPOM_SPNCRNA.3804	SPOM_SPNCRNA.3804	MissingGeneType
SPOM_SPNCRNA.3805	SPOM_SPNCRNA.3805	MissingGeneType
SPOM_SPNCRNA.3806	SPOM_SPNCRNA.3806	MissingGeneType
SPOM_SPNCRNA.3807	SPOM_SPNCRNA.3807	MissingGeneType
SPOM_SPNCRNA.956	SPOM_SPNCRNA.956	MissingGeneType
SPOM_SPNCRNA.3808	SPOM_SPNCRNA.3808	MissingGeneType
SPOM_SPNCRNA.3809	SPOM_SPNCRNA.3809	MissingGeneType
SPOM_SPNCRNA.3810	SPOM_SPNCRNA.3810	MissingGeneType
SPOM_SPATRNALEU.04	SPOM_SPATRNALEU.04	MissingGeneType
SPOM_SPNCRNA.3811	SPOM_SPNCRNA.3811	MissingGeneType
SPOM_SPNCRNA.3812	SPOM_SPNCRNA.3812	MissingGeneType
SPOM_SPNCRNA.3813	SPOM_SPNCRNA.3813	MissingGeneType
SPOM_SPNCRNA.3814	SPOM_SPNCRNA.3814	MissingGeneType
SPOM_SPNCRNA.3815	SPOM_SPNCRNA.3815	MissingGeneType
SPOM_SPNCRNA.3816	SPOM_SPNCRNA.3816	MissingGeneType
SPOM_SPNCRNA.3817	SPOM_SPNCRNA.3817	MissingGeneType
SPOM_SPNCRNA.3818	SPOM_SPNCRNA.3818	MissingGeneType
SPOM_SPNCRNA.3819	SPOM_SPNCRNA.3819	MissingGeneType
SPOM_SPNCRNA.3820	SPOM_SPNCRNA.3820	MissingGeneType
SPOM_SPNCRNA.3821	SPOM_SPNCRNA.3821	MissingGeneType
SPOM_SPNCRNA.3822	SPOM_SPNCRNA.3822	MissingGeneType
SPOM_SPNCRNA.3823	SPOM_SPNCRNA.3823	MissingGeneType
SPOM_SPNCRNA.3824	SPOM_SPNCRNA.3824	MissingGeneType
SPOM_SPNCRNA.3825	SPOM_SPNCRNA.3825	MissingGeneType
SPOM_SPNCRNA.3826	SPOM_SPNCRNA.3826	MissingGeneType
SPOM_SPNCRNA.3827	SPOM_SPNCRNA.3827	MissingGeneType
SPOM_SPNCRNA.3828	SPOM_SPNCRNA.3828	MissingGeneType
SPOM_SPNCRNA.957	SPOM_SPNCRNA.957	MissingGeneType
SPOM_SPNCRNA.3829	SPOM_SPNCRNA.3829	MissingGeneType
SPOM_SPNCRNA.3830	SPOM_SPNCRNA.3830	MissingGeneType
SPOM_SPNCRNA.3831	SPOM_SPNCRNA.3831	MissingGeneType
SPOM_SPNCRNA.3832	SPOM_SPNCRNA.3832	MissingGeneType
SPOM_SPNCRNA.3833	SPOM_SPNCRNA.3833	MissingGeneType
SPOM_SPNCRNA.3834	SPOM_SPNCRNA.3834	MissingGeneType
SPOM_SPNCRNA.3835	SPOM_SPNCRNA.3835	MissingGeneType
SPOM_SPNCRNA.3836	SPOM_SPNCRNA.3836	MissingGeneType
SPOM_SPNCRNA.3837	SPOM_SPNCRNA.3837	MissingGeneType
SPOM_SPNCRNA.3838	SPOM_SPNCRNA.3838	MissingGeneType
SPOM_SPNCRNA.3839	SPOM_SPNCRNA.3839	MissingGeneType
SPOM_SPNCRNA.3840	SPOM_SPNCRNA.3840	MissingGeneType
SPOM_SPNCRNA.3841	SPOM_SPNCRNA.3841	MissingGeneType
SPOM_SPNCRNA.3842	SPOM_SPNCRNA.3842	MissingGeneType
SPOM_SPNCRNA.959	SPOM_SPNCRNA.959	MissingGeneType
SPOM_SPNCRNA.3843	SPOM_SPNCRNA.3843	MissingGeneType
SPOM_SPNCRNA.3844	SPOM_SPNCRNA.3844	MissingGeneType
SPOM_SPNCRNA.3845	SPOM_SPNCRNA.3845	MissingGeneType
SPOM_SPNCRNA.960	SPOM_SPNCRNA.960	MissingGeneType
SPOM_SPNCRNA.3846	SPOM_SPNCRNA.3846	MissingGeneType
SPOM_SPNCRNA.961	SPOM_SPNCRNA.961	MissingGeneType
SPOM_SPNCRNA.3847	SPOM_SPNCRNA.3847	MissingGeneType
SPOM_SPNCRNA.3848	SPOM_SPNCRNA.3848	MissingGeneType
SPOM_SPNCRNA.3849	SPOM_SPNCRNA.3849	MissingGeneType
SPOM_SPNCRNA.306	SPOM_SPNCRNA.306	MissingGeneType
SPOM_SPNCRNA.3850	SPOM_SPNCRNA.3850	MissingGeneType
SPOM_SPNCRNA.3851	SPOM_SPNCRNA.3851	MissingGeneType
SPOM_SPNCRNA.963	SPOM_SPNCRNA.963	MissingGeneType
SPOM_SPNCRNA.964	SPOM_SPNCRNA.964	MissingGeneType
SPOM_SPNCRNA.3852	SPOM_SPNCRNA.3852	MissingGeneType
SPOM_SPNCRNA.965	SPOM_SPNCRNA.965	MissingGeneType
SPOM_SPNCRNA.242	SPOM_SPNCRNA.242	MissingGeneType
SPOM_SPSNORNA.13	SPOM_SPSNORNA.13	MissingGeneType
SPOM_SPNCRNA.3853	SPOM_SPNCRNA.3853	MissingGeneType
SPOM_SPNCRNA.3854	SPOM_SPNCRNA.3854	MissingGeneType
SPOM_SPNCRNA.3855	SPOM_SPNCRNA.3855	MissingGeneType
SPOM_SPNCRNA.3856	SPOM_SPNCRNA.3856	MissingGeneType
SPOM_SPNCRNA.3857	SPOM_SPNCRNA.3857	MissingGeneType
SPOM_SPNCRNA.3858	SPOM_SPNCRNA.3858	MissingGeneType
SPOM_SPNCRNA.3859	SPOM_SPNCRNA.3859	MissingGeneType
SPOM_SPNCRNA.3860	SPOM_SPNCRNA.3860	MissingGeneType
SPOM_SPNCRNA.966	SPOM_SPNCRNA.966	MissingGeneType
SPOM_SPNCRNA.967	SPOM_SPNCRNA.967	MissingGeneType
SPOM_SPNCRNA.3861	SPOM_SPNCRNA.3861	MissingGeneType
SPOM_SPNCRNA.3862	SPOM_SPNCRNA.3862	MissingGeneType
SPOM_SPNCRNA.3863	SPOM_SPNCRNA.3863	MissingGeneType
SPOM_SPNCRNA.968	SPOM_SPNCRNA.968	MissingGeneType
SPOM_SPNCRNA.3864	SPOM_SPNCRNA.3864	MissingGeneType
SPOM_SPNCRNA.3865	SPOM_SPNCRNA.3865	MissingGeneType
SPOM_SPNCRNA.3866	SPOM_SPNCRNA.3866	MissingGeneType
SPOM_SPNCRNA.3867	SPOM_SPNCRNA.3867	MissingGeneType
SPOM_SPNCRNA.3868	SPOM_SPNCRNA.3868	MissingGeneType
SPOM_SPNCRNA.3869	SPOM_SPNCRNA.3869	MissingGeneType
